project_id,project_name,sector,implementing_agency,approved_cost_cr,planned_commissioning_date,reported_completion_expenditure_cr,completion_date,financial_year,source_url
240106251,"JHANSI-SHIVPURI ,NH-25,NH-25 KM-91-50(NATIONAL",Annexure-I,NATIONAL                       220.31        05/2008               149.02 HIGHWAYS DEVELOPMENT PROJECT,220.31,2008-05-01,149.02,2009-05-31,2009-10,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=1250&path=Content/ArchiveReport/flash/2009-10/FR_MARCH_2010.pdf
240106259,"BHARATPUR MAHAVA, NH-11, KM.63 TO KM.120(NATIONAL",Annexure-I,NATIONAL                    250.00        01/2010               341.10 HIGHWAYS AUTHORITY OF INDIA,250.0,2010-01-01,341.1,2009-05-31,2009-10,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=1250&path=Content/ArchiveReport/flash/2009-10/FR_MARCH_2010.pdf
240106261,"AMBALA-ZIRAKPUR, NH-21AND22, KM.5/735 TO",Annexure-I,NATIONAL HIGHWAYS AUTHORITY OF INDIA,298.0,2010-11-01,364.62,2009-05-31,2009-10,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=1250&path=Content/ArchiveReport/flash/2009-10/FR_MARCH_2010.pdf
N24000041,KONDHALI-TELEGAON(NATIONAL HIGHWAYS AUTHORITY OF,Annexure-I,NATIONAL HIGHWAYS AUTHORITY OF                     212.00        03/2010               331.87 INDIA,212.0,2010-03-01,331.87,2009-05-31,2009-10,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=1250&path=Content/ArchiveReport/flash/2009-10/FR_MARCH_2010.pdf
260100081,GSM BASED NETWORK EXPANSION PH-IV (BSNL) (U.P.,Annexure-I,BHARAT SANCHAR NIGAM LIMITED,359.07,2009-06-01,36.19,2009-05-31,2009-10,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=1250&path=Content/ArchiveReport/flash/2009-10/FR_MARCH_2010.pdf
260100089,GSM BASED NETWORK EXPANSION PH-IV,Annexure-I,BHARAT SANCHAR NIGAM LIMITED,508.63,2010-06-01,365.16,2009-05-31,2009-10,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=1250&path=Content/ArchiveReport/flash/2009-10/FR_MARCH_2010.pdf
260100090,GSM BASED NETWORK EXPANSION PH-IV,Annexure-I,BHARAT SANCHAR NIGAM LIMITED,448.91,2009-06-01,154.52,2009-05-31,2009-10,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=1250&path=Content/ArchiveReport/flash/2009-10/FR_MARCH_2010.pdf
260100093,GSM BASED NETWORK(PH-IV)(BSNL) ORISSA(BHARAT,Annexure-I,BHARAT                         164.06        12/2009                89.29 SANCHAR NIGAM LIMITED,164.06,2009-12-01,89.29,2009-05-31,2009-10,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=1250&path=Content/ArchiveReport/flash/2009-10/FR_MARCH_2010.pdf
260100094,GSM-NETWORK EXPANSION(PH-IV) (BSNL) W.,Annexure-I,BHARAT SANCHAR NIGAM LIMITED,428.0,2009-06-01,200.0,2009-05-31,2009-10,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=1250&path=Content/ArchiveReport/flash/2009-10/FR_MARCH_2010.pdf
160100236,GREEN FUELS & EMISSION CONTROL (HPCL) MUMBAI,Annexure-I,HINDUSTAN PETROLEUM CORPORATION LIMITED,1152.0,2009-06-01,1551.79,2009-06-30,2009-10,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=1250&path=Content/ArchiveReport/flash/2009-10/FR_MARCH_2010.pdf
220100159,THANE-TURBHE-NERUL-VASHI(MTP)(METROPOLITAN RAPID,Annexure-I,METROPOLITAN RAPID                     403.39        03/2000               400.60 TRANSPORT PROJECTS,403.39,2000-03-01,400.6,2009-06-30,2009-10,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=1250&path=Content/ArchiveReport/flash/2009-10/FR_MARCH_2010.pdf
240100202,"PARADIP PORT,NH-5A (PORT CONNECTIVITY) KM 0 - KM",Annexure-I,NATIONAL HIGHWAYS AUTHORITY OF INDIA,428.0,2007-02-01,459.38,2009-06-30,2009-10,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=1250&path=Content/ArchiveReport/flash/2009-10/FR_MARCH_2010.pdf
240106229,"SWAROOPGANJ TO BAKARIA (RJ-1) PH.II, KM.29-KM.0 (NH-",Annexure-I,NATIONAL HIGHWAYS AUTHORITY OF INDIA,220.0,2010-04-01,244.47,2009-06-30,2009-10,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=1250&path=Content/ArchiveReport/flash/2009-10/FR_MARCH_2010.pdf
240106254,"RAJASTHAN/MP BORDER TO KOTA(RJ-10), KM.509- 449.15,",Annexure-I,NATIONAL HIGHWAYS AUTHORITY OF INDIA,378.22,2008-04-01,365.05,2009-06-30,2009-10,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=1250&path=Content/ArchiveReport/flash/2009-10/FR_MARCH_2010.pdf
240106255,"RJ/MP BORDER TO KOTA(RJ-9) NH-76, KM.449.15 TO",Annexure-I,NATIONAL HIGHWAYS AUTHORITY OF INDIA,297.72,2008-04-01,289.88,2009-06-30,2009-10,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=1250&path=Content/ArchiveReport/flash/2009-10/FR_MARCH_2010.pdf
N24000027,AGRA-BHARATPUR(NATIONAL HIGHWAYS AUTHORITY OF,Annexure-I,NATIONAL HIGHWAYS AUTHORITY OF                        195.00        03/2009               192.10 INDIA,195.0,2009-03-01,192.1,2009-06-30,2009-10,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=1250&path=Content/ArchiveReport/flash/2009-10/FR_MARCH_2010.pdf
N24000067,"PALANPUR TO SWAROOPGANJ,NH-14(NATIONAL HIGHWAYS",Annexure-I,NATIONAL HIGHWAYS                      498.00        03/2009                82.09 AUTHORITY OF INDIA,498.0,2009-03-01,82.09,2009-06-30,2009-10,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=1250&path=Content/ArchiveReport/flash/2009-10/FR_MARCH_2010.pdf
180100230,KAHAL GAON STPP STAGE - II (NTPC)(NATIONAL THERMAL,Annexure-I,"NATIONAL THERMAL                 5,868.31        05/2007              4,881.17 POWER CORPORATION",5868.31,2007-05-01,4881.17,2009-07-31,2009-10,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=1250&path=Content/ArchiveReport/flash/2009-10/FR_MARCH_2010.pdf
240106215,"GARAMORE TO BAMANBORE (PACK.-III) PH.-II, KM.254-",Annexure-I,NATIONAL HIGHWAYS AUTHORITY OF INDIA,360.7,2007-11-01,334.72,2009-07-31,2009-10,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=1250&path=Content/ArchiveReport/flash/2009-10/FR_MARCH_2010.pdf
N24000082,"TINDIVANAM-UIUNDURPET,KM 121-192.25 NH-45(NATIONAL",Annexure-I,"NATIONAL                   480.00        03/2009              1,130.80 HIGHWAYS AUTHORITY OF INDIA",480.0,2009-03-01,1130.8,2009-07-31,2009-10,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=1250&path=Content/ArchiveReport/flash/2009-10/FR_MARCH_2010.pdf
N26000032,COMM. OF GSM EQU. OF 600K LINES(PH-4)(BHARAT,Annexure-I,BHARAT                         214.00        01/2007               120.48 SANCHAR NIGAM LIMITED,214.0,2007-01-01,120.48,2009-07-31,2009-10,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=1250&path=Content/ArchiveReport/flash/2009-10/FR_MARCH_2010.pdf
N26000047,PROJECT NIB-II BROADBAND MULTIPLY(BHARAT SANCHAR,Annexure-I,"BHARAT SANCHAR                   1,008.00        03/2009               337.50 NIGAM LIMITED",1008.0,2009-03-01,337.5,2009-07-31,2009-10,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=1250&path=Content/ArchiveReport/flash/2009-10/FR_MARCH_2010.pdf
N18000025,NORTHERN REGION SYSTEM STRENGHTENING SCHEME-,Annexure-I,POWER GRID CORPORATION OF INDIA LIMITED,220.69,2009-04-01,131.26,2009-08-31,2009-10,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=1250&path=Content/ArchiveReport/flash/2009-10/FR_MARCH_2010.pdf
240106242,"TIRUNELVEI-PANAGUDI,KM 160-203(T.N)(NATIONAL",Annexure-I,NATIONAL                         423.54        03/2008               220.40 HIGHWAYS AUTHORITY OF INDIA,423.54,2008-03-01,220.4,2009-08-31,2009-10,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=1250&path=Content/ArchiveReport/flash/2009-10/FR_MARCH_2010.pdf
240106270,"SALEM TO KARUR (NS-21 OF TN-2), KM.207.050-KM.248.625,",Annexure-I,NATIONAL HIGHWAYS AUTHORITY OF INDIA,253.5,2009-01-01,333.34,2009-08-31,2009-10,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=1250&path=Content/ArchiveReport/flash/2009-10/FR_MARCH_2010.pdf
240106271,"SALEM TO KARUR, KM.258-645 TO KM.292.6(NATIONAL",Annexure-I,NATIONAL                      205.60        08/2008               323.94 HIGHWAYS AUTHORITY OF INDIA,205.6,2008-08-01,323.94,2009-08-31,2009-10,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=1250&path=Content/ArchiveReport/flash/2009-10/FR_MARCH_2010.pdf
240106274,"SALEM TO KERALA BORDER SEC. (TN-7), KM.53 TO KM.100,",Annexure-I,NATIONAL HIGHWAYS AUTHORITY OF INDIA,379.8,2008-12-01,453.2,2009-08-31,2009-10,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=1250&path=Content/ArchiveReport/flash/2009-10/FR_MARCH_2010.pdf
240106238,"MADURAI-KANNIAKUMARI, KM.42 TO KM.80, NH-7(NATIONAL",Annexure-I,NATIONAL                  474.21        03/2008               246.20 HIGHWAYS AUTHORITY OF INDIA,474.21,2008-03-01,246.2,2009-09-30,2009-10,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=1250&path=Content/ArchiveReport/flash/2009-10/FR_MARCH_2010.pdf
240106239,"MADURAI-TIRUNVELI SECTION INCLUDING MADURAI-BYPASS,",Annexure-I,NATIONAL HIGHWAYS AUTHORITY OF INDIA,567.38,2008-03-01,382.5,2009-09-30,2009-10,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=1250&path=Content/ArchiveReport/flash/2009-10/FR_MARCH_2010.pdf
240106258,"MAHUA-JAIPUR, NH-11, KM.120 TO KM.228(NATIONAL",Annexure-I,NATIONAL                       483.00        03/2009               578.30 HIGHWAYS AUTHORITY OF INDIA,483.0,2009-03-01,578.3,2009-09-30,2009-10,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=1250&path=Content/ArchiveReport/flash/2009-10/FR_MARCH_2010.pdf
240106275,"KARUR TO MADURAI (TN-5), KM.373.275 TO KM.426.6, NH-",Annexure-I,NATIONAL HIGHWAYS AUTHORITY OF INDIA,283.5,2008-12-01,448.3,2009-09-30,2009-10,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=1250&path=Content/ArchiveReport/flash/2009-10/FR_MARCH_2010.pdf
N24000034,INDORE-KALAGHAT(NATIONAL HIGHWAYS AUTHORITY OF,Annexure-I,NATIONAL HIGHWAYS AUTHORITY OF                       472.00        09/2009               663.90 INDIA,472.0,2009-09-01,663.9,2009-09-30,2009-10,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=1250&path=Content/ArchiveReport/flash/2009-10/FR_MARCH_2010.pdf
N24000070,Bharuch-Surat Package BOT-II(NATIONAL HIGHWAYS,Annexure-I,NATIONAL HIGHWAYS                       492.00        07/2009               448.87 AUTHORITY OF INDIA,492.0,2009-07-01,448.87,2009-09-30,2009-10,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=1250&path=Content/ArchiveReport/flash/2009-10/FR_MARCH_2010.pdf
N24000071,Vadodara-Bharuch Package BOT-I(NATIONAL HIGHWAYS,Annexure-I,NATIONAL HIGHWAYS                     660.00        07/2009               789.84 AUTHORITY OF INDIA,660.0,2009-07-01,789.84,2009-09-30,2009-10,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=1250&path=Content/ArchiveReport/flash/2009-10/FR_MARCH_2010.pdf
N24000084,"UIUWDURPET-PADALUR,NH-45(NATIONAL HIGHWAYS",Annexure-I,NATIONAL HIGHWAYS                           460.00        06/2009               799.19 AUTHORITY OF INDIA,460.0,2009-06-01,799.19,2009-09-30,2009-10,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=1250&path=Content/ArchiveReport/flash/2009-10/FR_MARCH_2010.pdf
250100174,"ACQUISION OF 2-300,000 DWT VERY LARGE CRUDE",Annexure-I,SHIPPING,1136.08,2009-09-01,1196.24,2009-09-30,2009-10,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=1250&path=Content/ArchiveReport/flash/2009-10/FR_MARCH_2010.pdf
160100232,DEVELOPMENT OF BASSEIN EAST (ONGCL)() - [160100232],Annexure-I,,985.17,2006-03-01,1568.46,2009-10-31,2009-10,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=1250&path=Content/ArchiveReport/flash/2009-10/FR_MARCH_2010.pdf
N26000044,GSM EQUIPMENT OF 1015K LINES PH-4.5(BHARAT SANCHAR,Annexure-I,BHARAT SANCHAR                   350.84        11/2008               182.06 NIGAM LIMITED,350.84,2008-11-01,182.06,2009-10-31,2009-10,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=1250&path=Content/ArchiveReport/flash/2009-10/FR_MARCH_2010.pdf
N26000059,ANDHRA PRADESH TELECOM CIRCLE PHASE-IV,Annexure-I,BHARAT SANCHAR NIGAM LIMITED,567.4,2009-06-01,241.85,2009-10-31,2009-10,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=1250&path=Content/ArchiveReport/flash/2009-10/FR_MARCH_2010.pdf
240106272,"KARUR TO MADURAI (NH-7), KM.305.6 TO KM.373.275, NH-",Annexure-I,NATIONAL HIGHWAYS AUTHORITY OF INDIA,327.2,2009-01-01,457.6,2009-11-30,2009-10,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=1250&path=Content/ArchiveReport/flash/2009-10/FR_MARCH_2010.pdf
240106284,HYDERABAD BANGALORE SECTION(NH-7)(NHAI)(NATIONAL,Annexure-I,NATIONAL                       611.44        03/2009               834.20 HIGHWAYS AUTHORITY OF INDIA,611.44,2009-03-01,834.2,2009-11-30,2009-10,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=1250&path=Content/ArchiveReport/flash/2009-10/FR_MARCH_2010.pdf
N24000092,"KADAL TO ARMUR, NH-7(NATIONAL HIGHWAYS AUTHORITY",Annexure-I,NATIONAL HIGHWAYS AUTHORITY                       271.73        11/2009               303.80 OF INDIA,271.73,2009-11-01,303.8,2009-11-30,2009-10,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=1250&path=Content/ArchiveReport/flash/2009-10/FR_MARCH_2010.pdf
N26000033,GSM BASED NETWORK PH-4(BHARAT SANCHAR NIGAM,Annexure-I,BHARAT SANCHAR NIGAM                            174.36        11/2007                71.50 LIMITED,174.36,2007-11-01,71.5,2009-11-30,2009-10,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=1250&path=Content/ArchiveReport/flash/2009-10/FR_MARCH_2010.pdf
N12000024,"INSTALLATION OF NEW COKE OVEN GAS HOLDER,",Annexure-I,,123.22,2009-06-01,77.0,2009-12-31,2009-10,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=1250&path=Content/ArchiveReport/flash/2009-10/FR_MARCH_2010.pdf
N26000045,GSM EQUIPMENT OF 1162K LINES PH-4.5(BHARAT SANCHAR,Annexure-I,BHARAT SANCHAR                     325.00        12/2008               237.85 NIGAM LIMITED,325.0,2008-12-01,237.85,2009-12-31,2009-10,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=1250&path=Content/ArchiveReport/flash/2009-10/FR_MARCH_2010.pdf
N04000016,CONSTRUCTION OF NEW INTERNATIONAL TERMINAL,Annexure-I,AIRPORT AUTHORITY OF INDIA LIMITED,245.58,2008-12-01,260.35,2010-02-28,2009-10,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=1250&path=Content/ArchiveReport/flash/2009-10/FR_MARCH_2010.pdf
180100257,SIPAT-II SUPP. TRANS. SYSTEM (PGCIL)() - [180100257],Annexure-I,,813.67,2008-06-01,784.58,2010-02-28,2009-10,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=1250&path=Content/ArchiveReport/flash/2009-10/FR_MARCH_2010.pdf
020100042,RAJASTHAN ATOMIC POWER PROJECT 5 and 6,Annexure-I,NUCLEAR POWER CORPORATION OF INDIA LIMITED,3072.0,2008-02-01,2151.0,2010-03-31,2009-10,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=1250&path=Content/ArchiveReport/flash/2009-10/FR_MARCH_2010.pdf
060100088,EXPANSION OF MINE-II (10.5 MTPA TO 15.0 MTPA),Annexure-I,NEYVELI LIGNITE CORPORATION,2161.28,2009-06-01,1808.34,2010-03-31,2009-10,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=1250&path=Content/ArchiveReport/flash/2009-10/FR_MARCH_2010.pdf
N16000029,CHENNAI-BANGALORE PIPELINE(INDIAN OIL CORPORATION,Annexure-I,INDIAN OIL CORPORATION                   232.11        07/2009               243.76 LIMITED,232.11,2009-07-01,243.76,2010-03-31,2009-10,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=1250&path=Content/ArchiveReport/flash/2009-10/FR_MARCH_2010.pdf
180100247,NEYVELI TS-II TRANSIMISSION SYSTEM (PGCIL)() -,Annexure-I,,691.83,2007-12-01,729.86,2010-03-31,2009-10,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=1250&path=Content/ArchiveReport/flash/2009-10/FR_MARCH_2010.pdf
180100253,SYSTEM STRENGTHENING - VII OF SOUTHERN REGION,Annexure-I,,279.3,2009-07-01,288.54,2010-03-31,2009-10,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=1250&path=Content/ArchiveReport/flash/2009-10/FR_MARCH_2010.pdf
180100263,KOLDAM HEP TRANSMISSION LINE (PGCIL)() - [180100263],Annexure-I,,464.91,2008-09-01,163.16,2010-03-31,2009-10,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=1250&path=Content/ArchiveReport/flash/2009-10/FR_MARCH_2010.pdf
N18000017,NORTHERN REGION SYSTEM STRENGHTENING SCHEME-,Annexure-I,POWER GRID CORPORATION OF INDIA LIMITED,721.25,2009-06-01,560.87,2010-03-31,2009-10,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=1250&path=Content/ArchiveReport/flash/2009-10/FR_MARCH_2010.pdf
N18000020,SYSTEM STRENGTHENING IN SOUTH-WESTERN PART-B,Annexure-I,POWER GRID CORPORATION OF INDIA LIMITED,150.26,2009-10-01,109.54,2010-03-31,2009-10,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=1250&path=Content/ArchiveReport/flash/2009-10/FR_MARCH_2010.pdf
N18000021,NORTHERN REGION SYSTEM STRENGTHENING SCHEME-,Annexure-I,POWER GRID CORPORATION OF INDIA LIMITED,186.95,2009-07-01,149.82,2010-03-31,2009-10,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=1250&path=Content/ArchiveReport/flash/2009-10/FR_MARCH_2010.pdf
N18000026,ENHANCEMENT OF TRANSMISSION CAPACITY IN EAST-,Annexure-I,POWER GRID CORPORATION OF INDIA LIMITED,103.8,2009-06-01,72.52,2010-03-31,2009-10,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=1250&path=Content/ArchiveReport/flash/2009-10/FR_MARCH_2010.pdf
220100170,"LUMDING-SILCHAR(GC),NEFR(NORTH EAST FRONTIER",Annexure-I,"NORTH EAST FRONTIER                        648.00        03/2009              2,160.89 RAILWAY",648.0,2009-03-01,2160.89,2010-03-31,2009-10,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=1250&path=Content/ArchiveReport/flash/2009-10/FR_MARCH_2010.pdf
120100061,500K BROAD BAND ACCESS N/W PH-III(MAHANAGAR,Annexure-I,MAHANAGAR                         134.25      10/2009                31.95 TELEPHONE NIGAM LIMITED,134.25,2009-10-01,31.95,2010-05-31,2009-10,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=1250&path=Content/ArchiveReport/flash/2009-10/FR_MARCH_2010.pdf
N04000034,C/O NEW EXPANDABLE MODULAR 03/2008 129.65 129.65,Doc,,35.92,2009-09-01,3.0,2010-05-31,2009-10,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=1250&path=Content/ArchiveReport/flash/2009-10/FR_MARCH_2010.pdf
N04000042,Construction of New Integrated 03/2006 129.38 129.38,Doc,,13.49,2009-04-01,3.0,2010-05-31,2009-10,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=1250&path=Content/ArchiveReport/flash/2009-10/FR_MARCH_2010.pdf
N04000051,Construction of New Integrated terminal 04/2007 128.96 128.96,Doc,,20.9,2009-02-01,3.0,2010-05-31,2009-10,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=1250&path=Content/ArchiveReport/flash/2009-10/FR_MARCH_2010.pdf
N04000035,C/O EXPANDABLE MODULAR 03/2008 135.04 135.04,Doc,,69.43,2009-09-01,6.0,2010-05-31,2009-10,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=1250&path=Content/ArchiveReport/flash/2009-10/FR_MARCH_2010.pdf
N04000049,C/o new Integrated terminal Bldg. at 01/2009 137.79 137.79,Doc,,7.5,2010-01-01,6.0,2010-05-31,2009-10,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=1250&path=Content/ArchiveReport/flash/2009-10/FR_MARCH_2010.pdf
N04000047,Construction of New Expandable 03/2008 135.72 135.72,Doc,,41.96,2009-09-01,7.0,2010-05-31,2009-10,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=1250&path=Content/ArchiveReport/flash/2009-10/FR_MARCH_2010.pdf
N06000030,BHARATPUR OC EXPANSION PHASE- 02/2007 131.39 131.39,Doc,,382.9,2010-03-01,3.0,2010-05-31,2009-10,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=1250&path=Content/ArchiveReport/flash/2009-10/FR_MARCH_2010.pdf
N06000077,KTK OC Sector-I - [N06000077] 01/2008 91.50 115.33,Doc,,121.01,2010-09-01,3.0,2010-05-31,2009-10,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=1250&path=Content/ArchiveReport/flash/2009-10/FR_MARCH_2010.pdf
N06000069,LAKHANPUR OC EXP. PROJECT PH-II 03/2004 98.74 116.54,Doc,,247.82,2007-03-01,3.0,2010-05-31,2009-10,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=1250&path=Content/ArchiveReport/flash/2009-10/FR_MARCH_2010.pdf
N06000057,JHANJRA CONTINEOUS MINAR FOR 02/2009 122.35 122.35 - 03/,Doc,,2010.0,2014-12-01,36.0,2010-05-31,2009-10,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=1250&path=Content/ArchiveReport/flash/2009-10/FR_MARCH_2010.pdf
N06000059,NARAYANKURI UG - [N06000059] 02/2009 149.06 149.06 - 03/,Doc,,2013.0,2015-03-01,24.0,2010-05-31,2009-10,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=1250&path=Content/ArchiveReport/flash/2009-10/FR_MARCH_2010.pdf
N06000065,BAROUD OC EXPANSION - 07/2008 135.58 135.58,Doc,,25.88,2015-03-01,3.0,2010-05-31,2009-10,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=1250&path=Content/ArchiveReport/flash/2009-10/FR_MARCH_2010.pdf
N06000060,CHITRA EAST OCP - [N06000060] 08/2007 112.69 112.69 - 11/,Doc,,2010.0,2016-03-01,64.0,2010-05-31,2009-10,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=1250&path=Content/ArchiveReport/flash/2009-10/FR_MARCH_2010.pdf
N12000035,REBUILDING OF BLAST FURNANCE 10/2007 892.32 892.32,Doc,,527.0,2009-08-01,4.0,2010-05-31,2009-10,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=1250&path=Content/ArchiveReport/flash/2009-10/FR_MARCH_2010.pdf
120100069,COAL DUST INJECTION IN BF-2 and,Doc,,3.0,2006-04-01,132.73,2010-05-31,2009-10,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=1250&path=Content/ArchiveReport/flash/2009-10/FR_MARCH_2010.pdf
N12000017,BILADILLA IRON ORE DEPOSITE-11B 01/2009 295.89 295.89,Doc,,213.74,2009-10-01,6.0,2010-05-31,2009-10,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=1250&path=Content/ArchiveReport/flash/2009-10/FR_MARCH_2010.pdf
N12000037,Pulverised coal injection system for bf- 11/2007 125.00 133.00,Doc,,36.47,2009-09-01,8.0,2010-05-31,2009-10,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=1250&path=Content/ArchiveReport/flash/2009-10/FR_MARCH_2010.pdf
N12000052,Air Separation Plant(ASU-5) - 06/2008 129.50 145.00,Doc,,6.64,2010-12-01,12.0,2010-05-31,2009-10,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=1250&path=Content/ArchiveReport/flash/2009-10/FR_MARCH_2010.pdf
N12000034,INSTALLATION OF NEW TURBO 10/2007 105.33 116.33,Doc,,12.97,2009-08-01,5.0,2010-05-31,2009-10,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=1250&path=Content/ArchiveReport/flash/2009-10/FR_MARCH_2010.pdf
N16000028,"CRUDE OIL RECEIPT 04/2006 2,591.80 3,941.41",Doc,,1793.0,2009-09-01,12.0,2010-05-31,2009-10,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=1250&path=Content/ArchiveReport/flash/2009-10/FR_MARCH_2010.pdf
N16000041,LPG PROCESSING & COMPRESSION 08/2007 142.00 139.07,Doc,,57.04,2009-10-01,4.0,2010-05-31,2009-10,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=1250&path=Content/ArchiveReport/flash/2009-10/FR_MARCH_2010.pdf
N16000021,"RESIDUE UPGRADATION AND 01/2007 5,693.00 6,898.00",Doc,,5086.94,2010-01-01,6.0,2010-05-31,2009-10,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=1250&path=Content/ArchiveReport/flash/2009-10/FR_MARCH_2010.pdf
N16000042,TWO PIPELINE REPLACEMENT 03/2008 188.18 143.84,Doc,,99.12,2010-06-01,6.0,2010-05-31,2009-10,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=1250&path=Content/ArchiveReport/flash/2009-10/FR_MARCH_2010.pdf
N16000036,MSQ UPGRADATION PROJECT AT 04/2008 372.00 372.00,Doc,,184.43,2010-02-01,7.0,2010-05-31,2009-10,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=1250&path=Content/ArchiveReport/flash/2009-10/FR_MARCH_2010.pdf
N16000037,MSQ UPGRADATION PROJECT AT 04/2008 356.00 356.00,Doc,,170.7,2010-02-01,7.0,2010-05-31,2009-10,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=1250&path=Content/ArchiveReport/flash/2009-10/FR_MARCH_2010.pdf
